user_id,freq
808,23
809,23
810,54
811,34
812,29
813,32
814,33
815,23
816,30
817,28
818,26
819,113
820,26
821,22
822,23
823,26
824,37
825,102
826,30
827,25
828,24
829,26
830,35
831,26
832,125
833,27
834,25
835,32
836,24
837,44
838,26
839,35
840,38
841,23
842,26
843,25
844,52
845,90
846,51
847,30
848,21
849,34
850,26
851,64
852,29
853,167
854,20
855,26
856,40
857,58
858,26
859,23
860,27
861,24
862,24
863,54
864,34
865,30
866,26
867,40
868,21
869,66
870,23
871,23
872,30
873,21
874,52
875,30
876,25
877,25
878,23
879,22
880,25
881,33
882,66
883,24
884,21
885,20
886,48
887,22
888,36
889,46
890,24
891,31
892,61
893,21
894,37
895,154
896,22
897,49
898,34
899,26
900,27
901,28
902,66
903,27
904,42
905,34
906,92
907,32
908,52
909,20
910,42
911,22
912,26
913,57
914,32
915,34
916,59
917,23
918,26
919,40
920,25
921,21
922,22
923,21
924,27
925,29
926,272
927,91
928,26
929,24
930,34
931,20
932,226
933,57
934,20
935,21
936,64
937,22
938,49
939,34
940,56
941,34
942,51
943,21
944,25
945,24
946,69
947,27
948,156
949,20
950,44
951,32
952,42
953,92
954,24
955,42
956,41
957,22
958,21
959,32
960,36
961,34
962,27
963,29
964,30
965,21
966,26
967,24
968,75
969,35
970,53
971,34
972,21
973,39
974,22
975,26
976,28
977,23
978,22
979,35
980,21
981,60
982,62
983,46
984,34
985,25
986,24
987,27
988,26
989,29
990,32
991,20
992,22
993,74
994,21
995,118
996,34
997,29
998,20
999,22
1000,26
1001,21
1002,49
1003,32
1004,30
1005,21
1006,22
1007,24
1008,29
1009,44
1010,66
1011,28
1012,20
1013,80
1014,22
1015,23
1016,26
1017,24
1018,146
1019,24
1020,40
1021,22
1022,22
1023,22
1024,27
1025,20
1026,38
1027,31
1028,30
1029,31
1030,61
1031,32
1032,58
1033,78
1034,36
1035,26
1036,22
1037,28
1038,22
1039,27
1040,20
1041,56
1042,24
1043,30
1044,25
1045,22
1046,26
1047,54
1048,28
1049,22
1050,33
1051,75
1052,20
1053,20
1054,30
1055,28
1056,22
1057,25
1058,28
1059,34
1060,26
1061,38
1062,26
1063,56
1064,30
1065,22
1066,22
1067,28
1068,28
1069,91
1070,25
1071,22
1072,26
1073,31
1074,23
1075,20
1076,32
1077,32
1078,22
1079,43
1080,25
1081,48
1082,23
1083,30
1084,26
1085,27
1086,28
1087,23
1088,31
1089,21
1090,27
1091,49
1092,33
1093,23
1094,30
1095,57
1096,50
1097,33
1098,22
1099,29
1100,44
1101,22
1102,33
1103,30
1104,32
1105,21
1106,21
1107,25
1108,26
1109,20
1110,107
1111,26
1112,23
1113,22
1114,56
1115,30
1116,22
1117,26
1118,22
1119,45
1120,24
1121,26
1122,20
1123,22
1124,92
1125,25
1126,29
1127,20
1128,22
1129,35
1130,37
1131,49
1132,22
1133,26
1134,20
1135,45
1136,66
1137,22
1138,21
1139,62
1140,50
1141,24
1142,38
1143,38
1144,29
1145,38
1146,34
1147,26
1148,27
1149,24
1150,39
1151,48
1152,26
1153,26
1154,21
1155,183
1156,77
1157,58
1158,40
1159,32
1160,25
1161,24
1162,22
1163,33
1164,44
1165,62
1166,77
1167,30
1168,29
1169,23
1170,42
1171,28
1172,31
1173,22
1174,21
1175,34
1176,28
1177,22
1178,57
1179,24
1180,20
1181,22
1182,25
1183,37
1184,29
1185,30
1186,33
1187,21
1188,45
1189,22
1190,26
1191,26
1192,29
1193,24
1194,29
1195,26
1196,21
1197,24
1198,20
1199,58
1200,78
1201,26
1202,73
1203,96
1204,34
1205,22
1206,25
1207,42
1208,22
1209,42
1210,21
1211,23
1212,23
1213,178
1214,43
1215,27
1216,27
1217,22
1218,25
1219,79
1220,20
1221,26
1222,34
1223,50
1224,22
1225,35
1226,23
1227,34
1228,29
1229,34
1230,32
1231,35
1232,26
1233,38
1234,29
1235,21
1236,36
1237,50
1238,23
1239,34
1240,20
1241,20
1242,23
1243,39
1244,26
1245,25
1246,28
1247,24
1248,55
1249,20
1250,26
1251,248
1252,21
1253,37
1254,22
1255,29
1256,25
1257,42
1258,28
1259,32
1260,29
1261,27
1262,22
1263,22
1264,21
1265,54
1266,46
1267,142
1268,21
1269,30
1270,67
1271,24
1272,46
1273,62
1274,20
1275,23
1276,99
1277,37
1278,23
1279,48
1280,45
1281,47
1282,20
1283,23
1284,33
1285,60
1286,22
1287,26
1288,22
1289,37
1290,21
1291,35
1292,30
1293,32
1294,35
1295,21
1296,22
1297,39
1298,38
1299,49
1300,34
1301,51
1302,35
1303,24
1304,41
1305,28
1306,22
1307,73
1308,74
1309,30
1310,35
1311,95
1312,21
1313,24
1314,22
1315,51
1316,30
1317,30
1318,22
1319,63
1320,22
1321,41
1322,29
1323,22
1324,21
1325,28
1326,27
1327,63
1328,31
1329,54
1330,30
1331,22
1332,29
1333,26
1334,39
1335,26
1336,128
1337,20
1338,46
1339,23
1340,26
1341,38
1342,31
1343,36
1344,33
1345,37
1346,37
1347,21
1348,34
1349,26
1350,22
1351,23
1352,30
1353,21
1354,25
1355,26
1356,32
1357,101
1358,20
1359,58
1360,75
1361,27
1362,96
1363,24
1364,38
1365,20
1366,48
1367,36
1368,39
1369,58
1370,82
1371,21
1372,26
1373,31
1374,65
1375,33
1376,24
1377,23
1378,22
1379,33
1380,59
1381,21
1382,82
1383,104
1384,98
1385,46
1386,24
1387,24
1388,21
1389,38
1390,26
1391,34
1392,26
1393,164
1394,282
1395,70
1396,31
1397,42
1398,45
1399,22
1400,24
1401,26
1402,58
1403,24
1404,134
1405,82
1406,30
1407,21
1408,34
1409,44
1410,25
1411,46
1412,38
1413,33
1414,54
1415,58
1416,24
1417,20
1418,105
1419,27
1420,66
1421,22
1422,31
1423,208
1424,44
1425,50
1426,25
1427,50
1428,35
1429,25
1430,20
1431,23
1432,52
1433,48
1434,43
1435,31
1436,49
1437,22
1438,79
1439,28
1440,20
1441,59
1442,26
1443,22
1444,83
1445,24
1446,85
1447,37
1448,20
1449,27
1450,165
1451,29
1452,27
1453,30
1454,106
1455,22
1456,26
1457,34
1458,22
1459,25
1460,28
1461,88
1462,56
1463,38
1464,34
1465,39
1466,21
1467,24
1468,34
1469,57
1470,30
1471,26
1472,26
1473,26
1474,24
1475,20
1476,22
1477,20
1478,36
1479,102
1480,23
1481,29
1482,47
1483,43
1484,22
1485,25
1486,65
1487,20
1488,40
1489,22
1490,33
1491,40
1492,34
1493,56
1494,28
1495,32
1496,21
1497,21
1498,27
1499,22
1500,27
1501,31
1502,56
1503,45
1504,22
1505,20
1506,35
1507,53
1508,20
1509,20
1510,25
1511,24
1512,35
1513,22
1514,28
1515,26
1516,29
1517,21
1518,86
1519,32
1520,30
1521,26
1522,24
1523,26
1524,30
1525,53
1526,37
1527,23
1528,23
1529,22
1530,27
1531,24
1532,69
1533,34
1534,31
1535,32
1536,27
1537,43
1538,31
1539,30
1540,21
1541,30
1542,34
1543,53
1544,25
1545,25
1546,62
1547,24
1548,27
1549,21
1550,49
1551,27
1552,34
1553,36
1554,20
1555,64
1556,34
1557,24
1558,44
1559,32
1560,30
1561,25
1562,29
1563,113
1564,46
1565,46
1566,38
1567,66
1568,27
1569,31
1570,50
1571,22
1572,41
1573,38
1574,22
1575,20
1576,177
1577,25
1578,28
1579,30
1580,35
1581,32
1582,37
1583,22
1584,38
1585,32
1586,34
1587,24
1588,109
1589,22
1590,22
1591,50
1592,72
1593,44
1594,55
1595,41
1596,20
1597,24
1598,39
1599,30
1600,29
1601,55
1602,50
1603,153
1604,35
1605,117
1606,24
1607,53
1608,173
1609,26
1610,23
1611,23
1612,34
1613,34
1614,42
1615,59
1616,62
1617,36
1618,42
1619,70
1620,54
1621,136
1622,109
1623,36
1624,35
1625,31
1626,61
1627,28
1628,35
1629,106
1630,26
1631,22
1632,29
1633,34
1634,38
1635,83
1636,105
1637,38
1638,68
1639,102
1640,43
1641,44
1642,30
1643,26
1644,24
1645,30
1646,20
1647,57
1648,23
1649,30
1650,31
1651,26
1652,30
1653,22
1654,23
1655,22
1656,43
1657,71
1658,22
1659,46
1660,28
1661,57
1662,22
1663,22
1664,76
1665,26
1666,69
1667,30
1668,20
1669,20
1670,25
1671,23
1672,26
1673,29
1674,43
1675,110
1676,22
1677,34
1678,40
1679,21
1680,20
1681,21
1682,21
1683,28
1684,28
1685,38
1686,55
1687,27
1688,67
1689,65
1690,60
1691,20
1692,80
1693,34
1694,27
1695,36
1696,21
1697,32
1698,22
1699,21
1700,20
1701,20
1702,26
1703,54
1704,28
1705,75
1706,95
1707,34
1708,80
1709,37
1710,25
1711,22
1712,30
1713,44
1714,20
1715,28
1716,27
1717,98
1718,29
1719,30
1720,32
1721,22
1722,66
1723,46
1724,29
1725,22
1726,50
1727,26
1728,20
1729,22
1730,110
1731,22
1732,31
1733,28
1734,20
1735,34
1736,38
1737,26
1738,43
1739,20
1740,34
1741,26
1742,22
1743,30
1744,34
1745,20
1746,20
1747,30
1748,38
1749,20
1750,26
1751,30
1752,26
1753,76
1754,29
1755,20
1756,26
1757,57
1758,22
1759,21
1760,24
1761,29
1762,44
1763,37
1764,94
1765,23
1766,38
1767,20
1768,66
1769,25
1770,46
1771,27
1772,25
1773,39
1774,23
1775,28
1776,38
1777,34
1778,27
1779,20
1780,23
1781,36
1782,20
1783,31
1784,149
1785,27
1786,58
1787,30
1788,29
1789,34
1790,25
1791,22
1792,21
1793,26
1794,35
1795,137
1796,21
1797,64
1798,25
1799,22
1800,34
1801,39
1802,22
1803,28
1804,27
1805,22
1806,21
1807,22
1808,29
1809,22
1810,25
1811,24
1812,51
1813,31
1814,38
1815,64
1816,209
1817,21
1818,21
1819,126
1820,25
1821,21
1822,22
1823,29
1824,50
1825,40
1826,81
1827,34
1828,20
1829,71
1830,37
1831,20
1832,21
1833,37
1834,22
1835,22
1836,62
1837,62
1838,24
1839,51
1840,38
1841,27
1842,22
1843,25
1844,27
1845,45
1846,50
1847,23
1848,56
1849,50
1850,104
1851,49
1852,58
1853,22
1854,33
1855,24
1856,22
1857,21
1858,23
1859,26
1860,20
1861,21
1862,34
1863,22
1864,42
1865,24
1866,24
1867,23
1868,46
1869,192
1870,35
1871,28
1872,33
1873,42
1874,50
1875,44
1876,33
1877,25
1878,36
1879,24
1880,27
1881,23
1882,21
1883,29
1884,27
1885,30
1886,32
1887,26
1888,24
1889,49
1890,24
1891,22
1892,41
1893,42
1894,20
1895,23
1896,27
1897,44
1898,22
1899,34
1900,22
1901,21
1902,20
1903,26
1904,25
1905,31
1906,59
1907,38
1908,31
1909,20
1910,37
1911,26
1912,50
1913,22
1914,42
1915,24
1916,22
1917,27
1918,27
1919,31
1920,33
1921,28
1922,34
1923,30
1924,27
1925,21
1926,28
1927,29
1928,119
1929,30
1930,23
1931,20
1932,22
1933,20
1934,32
1935,34
1936,30
1937,22
1938,22
1939,27
1940,28
1941,27
1942,34
1943,61
1944,20
1945,26
1946,29
1947,24
1948,21
1949,28
1950,24
1951,44
1952,29
1953,20
1954,22
1955,25
1956,43
1957,29
1958,134
1959,61
1960,32
1961,34
1962,66
1963,30
1964,30
1965,20
1966,22
1967,26
1968,23
1969,70
1970,118
1971,21
1972,21
1973,27
1974,37
1975,48
1976,47
1977,26
1978,24
1979,34
1980,30
1981,71
1982,37
1983,24
1984,28
1985,44
1986,25
1987,29
1988,51
1989,32
1990,25
1991,23
1992,45
1993,38
1994,46
1995,41
1996,26
1997,38
1998,23
1999,22
2000,23
2001,22
2002,24
2003,70
2004,66
2005,31
2006,61
2007,27
2008,26
2009,39
2010,42
2011,34
2012,45
2013,30
2014,25
2015,22
2016,22
2017,26
2018,26
2019,23
2020,29
2021,27
2022,29
2023,37
2024,50
2025,68
2026,20
2027,26
2028,38
2029,21
2030,34
2031,28
2032,24
2033,78
2034,37
2035,32
2036,29
2037,22
2038,34
2039,22
2040,32
2041,30
2042,42
2043,21
2044,21
2045,205
2046,25
2047,30
2048,33
2049,22
2050,21
2051,29
2052,30
2053,45
2054,21
2055,23
2056,31
2057,22
2058,30
2059,34
2060,22
2061,40
2062,55
2063,78
2064,35
2065,26
2066,31
2067,23
2068,26
2069,26
2070,21
2071,44
2072,20
2073,61
2074,20
2075,31
2076,26
2077,26
2078,21
2079,47
2080,64
2081,22
2082,36
2083,21
2084,20
2085,43
2086,24
2087,60
2088,36
2089,31
2090,27
2091,22
2092,142
2093,25
2094,66
2095,23
2096,33
2097,29
2098,20
2099,64
2100,22
2101,25
2102,33
2103,87
2104,20
2105,36
2106,22
2107,26
2108,31
2109,23
2110,21
2111,32
2112,25
2113,35
2114,24
2115,38
2116,21
2117,66
2118,37
2119,37
2120,26
2121,46
2122,22
2123,43
2124,28
2125,22
2126,21
2127,42
2128,30
2129,27
2130,45
2131,45
2132,32
2133,33
2134,34
2135,22
2136,22
2137,22
2138,27
2139,20
2140,22
2141,34
2142,39
2143,54
2144,21
2145,24
2146,51
2147,30
2148,38
2149,23
2150,22
2151,26
2152,124
2153,32
2154,27
2155,20
2156,20
2157,21
2158,21
2159,20
2160,34
2161,30
2162,23
2163,20
2164,20
2165,26
2166,30
2167,43
2168,20
2169,21
2170,30
2171,29
2172,34
2173,43
2174,22
2175,26
2176,22
2177,74
2178,63
2179,27
2180,24
2181,33
2182,22
2183,29
2184,74
2185,23
2186,70
2187,45
2188,24
2189,22
2190,24
2191,21
2192,24
2193,27
2194,30
2195,36
2196,146
2197,30
2198,30
2199,51
2200,26
2201,30
2202,20
2203,106
2204,74
2205,63
2206,24
2207,40
2208,21
2209,22
2210,24
2211,21
2212,51
2213,50
2214,24
2215,22
2216,21
2217,30
2218,27
2219,32
2220,21
2221,46
2222,73
2223,44
2224,26
2225,21
2226,72
2227,26
2228,41
2229,53
2230,32
2231,34
2232,66
2233,29
2234,21
2235,46
2236,28
2237,30
2238,81
2239,78
2240,98
2241,43
2242,32
2243,56
2244,23
2245,31
2246,94
2247,28
2248,32
2249,22
2250,74
2251,248
2252,26
2253,21
2254,22
2255,22
2256,32
2257,30
2258,22
2259,24
2260,22
2261,26
2262,25
2263,20
2264,26
2265,26
2266,25
2267,30
2268,27
2269,22
2270,38
2271,28
2272,22
2273,26
2274,20
2275,114
2276,50
2277,20
2278,48
2279,58
2280,78
2281,35
2282,49
2283,80
2284,132
2285,54
2286,25
2287,22
2288,30
2289,39
2290,39
2291,22
2292,28
2293,41
2294,48
2295,26
2296,46
2297,20
2298,56
2299,28
2300,70
2301,77
2302,35
2303,35
2304,68
2305,29
2306,21
2307,37
2308,39
2309,28
2310,22
2311,138
2312,47
2313,33
2314,20
2315,22
2316,27
2317,24
2318,33
2319,20
2320,41
2321,85
2322,30
2323,22
2324,61
2325,21
2326,22
2327,32
2328,78
2329,22
2330,42
2331,173
2332,31
2333,29
2334,20
2335,21
2336,34
2337,26
2338,22
2339,33
2340,21
2341,38
2342,27
2343,23
2344,20
2345,31
2346,41
2347,25
2348,38
2349,22
2350,25
2351,26
2352,25
2353,26
2354,20
2355,22
2356,34
2357,21
2358,24
2359,22
2360,22
2361,20
2362,81
2363,28
2364,38
2365,78
2366,37
2367,33
2368,53
2369,24
2370,46
2371,22
2372,46
2373,37
2374,58
2375,30
2376,26
2377,33
2378,31
2379,25
2380,27
2381,35
2382,56
2383,22
2384,32
2385,22
2386,50
2387,112
2388,253
2389,69
2390,20
2391,60
2392,54
2393,54
2394,26
2395,30
2396,39
2397,34
2398,34
2399,20
2400,31
2401,26
2402,85
2403,30
2404,30
2405,34
2406,35
2407,41
2408,46
2409,45
2410,27
2411,30
2412,26
2413,22
2414,54
2415,20
2416,24
2417,79
2418,22
2419,31
2420,33
2421,20
2422,60
2423,24
2424,24
2425,27
2426,20
2427,42
2428,22
2429,25
2430,27
2431,33
2432,108
2433,26
2434,82
2435,38
2436,22
2437,89
2438,66
2439,42
2440,26
2441,20
2442,27
2443,22
2444,24
2445,24
2446,38
2447,26
2448,42
2449,22
2450,30
2451,22
2452,25
2453,70
2454,25
2455,31
2456,55
2457,44
2458,29
2459,23
2460,21
2461,28
2462,38
2463,94
2464,22
2465,40
2466,20
2467,68
2468,48
2469,22
2470,30
2471,42
2472,37
2473,54
2474,74
2475,81
2476,30
2477,20
2478,22
2479,21
2480,22
2481,20
2482,25
2483,33
2484,47
2485,122
2486,38
2487,59
2488,27
2489,41
2490,43
2491,20
2492,22
2493,32
2494,61
2495,70
2496,51
2497,68
2498,20
2499,33
2500,20
2501,58
2502,26
2503,34
2504,89
2505,20
2506,26
2507,20
2508,53
2509,20
2510,24
2511,30
2512,20
2513,25
2514,25
2515,30
2516,75
2517,24
2518,58
2519,147
2520,27
2521,99
2522,56
2523,30
2524,133
2525,25
2526,32
2527,20
2528,22
2529,22
2530,30
2531,49
2532,46
2533,26
2534,32
2535,54
2536,22
2537,33
2538,26
2539,39
2540,58
2541,51
2542,29
2543,45
2544,28
2545,22
2546,42
2547,30
2548,26
2549,40
2550,25
2551,29
2552,39
2553,20
2554,22
2555,46
2556,34
2557,39
2558,30
2559,42
2560,20
2561,57
2562,20
2563,27
2564,20
2565,34
2566,22
2567,22
2568,20
2569,21
2570,24
2571,56
2572,27
2573,24
2574,48
2575,22
2576,40
2577,22
2578,26
2579,20
2580,30
2581,22
2582,73
2583,47
2584,30
2585,23
2586,22
2587,34
2588,23
2589,20
2590,21
2591,23
2592,60
2593,20
2594,46
2595,34
2596,30
2597,180
2598,24
2599,23
2600,27
2601,30
2602,27
2603,28
2604,30
2605,35
2606,23
2607,20
2608,21
2609,46
2610,21
2611,76
2612,30
2613,22
2614,58
2615,42
2616,20
2617,22
2618,35
2619,54
2620,30
2621,34
2622,23
2623,46
2624,27
2625,32
2626,21
2627,22
2628,31
2629,24
2630,21
2631,35
2632,21
2633,35
2634,110
2635,32
2636,23
2637,64
2638,20
2639,26
2640,35
2641,22
2642,36
2643,51
2644,31
2645,35
2646,30
2647,22
2648,22
2649,21
2650,30
2651,27
2652,25
2653,36
2654,30
2655,246
2656,22
2657,45
2658,28
2659,30
2660,26
2661,69
2662,46
2663,54
2664,59
2665,33
2666,47
2667,33
2668,20
2669,35
2670,35
2671,29
2672,29
2673,51
2674,20
2675,28
2676,58
2677,77
2678,26
2679,22
2680,80
2681,22
2682,25
2683,31
2684,36
2685,30
2686,22
2687,21
2688,22
2689,22
2690,23
2691,22
2692,22
2693,24
2694,50
2695,33
2696,23
2697,30
2698,30
2699,20
2700,25
2701,70
2702,34
2703,39
2704,21
2705,26
2706,34
2707,50
2708,68
2709,26
2710,23
2711,29
2712,32
2713,26
2714,24
2715,30
2716,78
2717,20
2718,29
2719,74
2720,48
2721,20
2722,34
2723,22
2724,34
2725,26
2726,31
2727,75
2728,22
2729,33
2730,32
2731,82
2732,29
2733,43
2734,21
2735,31
2736,26
2737,49
2738,30
2739,21
2740,74
2741,20
2742,52
2743,74
2744,23
2745,22
2746,33
2747,106
2748,22
2749,56
2750,22
2751,38
2752,49
2753,46
2754,26
2755,23
2756,34
2757,23
2758,22
2759,27
2760,81
2761,35
2762,23
2763,45
2764,26
2765,38
2766,20
2767,80
2768,22
2769,26
2770,154
2771,29
2772,22
2773,22
2774,22
2775,20
2776,34
2777,47
2778,26
2779,22
2780,66
2781,31
2782,33
2783,22
2784,36
2785,20
2786,23
2787,22
2788,22
2789,24
2790,39
2791,30
2792,48
2793,226
2794,22
2795,38
2796,36
2797,23
2798,20
2799,24
2800,71
2801,23
2802,25
2803,20
2804,150
2805,30
2806,24
2807,28
2808,71
2809,27
2810,20
2811,30
2812,28
2813,35
2814,30
2815,39
2816,22
2817,20
2818,25
2819,34
2820,20
2821,112
2822,57
2823,20
2824,42
2825,28
2826,111
2827,28
2828,48
2829,80
2830,202
2831,33
2832,22
2833,22
2834,36
2835,22
2836,41
2837,20
2838,26
2839,25
2840,20
2841,24
2842,30
2843,35
2844,57
2845,62
2846,20
2847,20
2848,59
2849,44
2850,22
2851,35
2852,29
2853,28
2854,28
2855,56
2856,43
2857,28
2858,22
2859,30
2860,49
2861,22
2862,22
2863,30
2864,22
2865,22
2866,22
2867,21
2868,31
2869,33
2870,26
2871,21
2872,53
2873,32
2874,20
2875,20
2876,34
2877,31
2878,22
2879,57
2880,30
2881,46
2882,24
2883,53
2884,30
2885,39
2886,31
2887,25
2888,22
2889,24
2890,29
2891,33
2892,22
2893,22
2894,26
2895,28
2896,37
2897,70
2898,30
2899,30
2900,24
2901,51
2902,26
2903,37
2904,20
2905,26
2906,26
2907,21
2908,22
2909,46
2910,34
2911,43
2912,26
2913,25
2914,34
2915,30
2916,106
2917,38
2918,23
2919,21
2920,30
2921,32
2922,26
2923,74
2924,20
2925,33
2926,31
2927,26
2928,22
2929,29
2930,22
2931,49
2932,22
2933,25
2934,22
2935,33
2936,32
2937,41
2938,26
2939,24
2940,23
2941,23
2942,33
2943,23
2944,22
2945,21
2946,34
2947,45
2948,22
2949,24
2950,22
2951,29
2952,31
2953,22
2954,24
2955,32
2956,71
2957,21
2958,33
2959,40
2960,22
2961,20
2962,38
2963,45
2964,25
2965,30
2966,30
2967,114
2968,30
2969,27
2970,24
2971,97
2972,23
2973,20
2974,33
2975,23
2976,21
2977,218
2978,20
2979,54
2980,36
2981,121
2982,23
2983,33
2984,23
2985,40
2986,26
2987,37
2988,21
2989,29
2990,37
2991,30
2992,50
2993,26
2994,21
2995,22
2996,100
